,ID,setting_name,openml_id,learner_name,sampling_strategy_name,test_split_seed,train_split_seed,seed,iteration,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_log_loss
216,2674,small,28,rf_entropy,random,0,0,0,6,0.73962264,0.72918273,0.74863094,0.73962264,0.94602685,1.30746871
217,2675,small,28,rf_entropy,random,0,0,0,7,0.75040431,0.74015121,0.7630435,0.75040431,0.95845701,1.20444224
218,2676,small,28,rf_entropy,random,0,0,0,8,0.72722372,0.71553389,0.73081404,0.72722372,0.94678985,1.19378721
219,2677,small,28,rf_entropy,random,0,0,0,9,0.73746631,0.72826131,0.74877227,0.73746631,0.95227845,1.23235706
220,2678,small,28,rf_entropy,random,0,0,0,10,0.75849057,0.74587897,0.77338476,0.75849057,0.96249977,1.15463852
221,2679,small,28,rf_entropy,random,0,0,0,11,0.75525606,0.75099454,0.77528654,0.75525606,0.9570828,1.2597031
222,2680,small,28,rf_entropy,random,0,0,0,12,0.72614555,0.7189829,0.74815767,0.72614555,0.95717596,1.2048186
223,2681,small,28,rf_entropy,random,0,0,0,13,0.77681941,0.77098656,0.79207909,0.77681941,0.96341172,1.1754251
224,2682,small,28,rf_entropy,random,0,0,0,14,0.76226415,0.75325233,0.77748235,0.76226415,0.96276915,1.17447414
225,2683,small,28,rf_entropy,random,0,0,0,15,0.74016173,0.73399052,0.75700786,0.74016173,0.95603968,1.26964666
226,2684,small,28,rf_entropy,random,0,0,0,16,0.75579515,0.75043264,0.77069641,0.75579515,0.95558876,1.23063475
227,2685,small,28,rf_entropy,random,0,0,0,17,0.72884097,0.71681429,0.74369698,0.72884097,0.94983456,1.23166691
228,2686,small,28,rf_entropy,random,0,0,0,18,0.76927224,0.76569507,0.78594821,0.76927224,0.95901997,1.15853027
229,2687,small,28,rf_entropy,random,0,0,0,19,0.77142857,0.76576461,0.78734249,0.77142857,0.96392057,1.14425204
230,2688,small,28,rf_entropy,random,0,0,0,20,0.74932615,0.74439353,0.77694282,0.74932615,0.96006452,1.14377208
231,2353,small,29,rf_entropy,random,0,0,0,0,0.8245614,0.81974823,0.83851393,0.8245614,0.90231543,0.42790763
232,2354,small,29,rf_entropy,random,0,0,0,1,0.84210526,0.83874905,0.85233558,0.84210526,0.913035,0.41883162
233,2355,small,29,rf_entropy,random,0,0,0,2,0.82894737,0.82453103,0.84193213,0.82894737,0.91151477,0.42658987
234,2356,small,29,rf_entropy,random,0,0,0,3,0.85087719,0.84981808,0.85213666,0.85087719,0.90215951,0.43450121
235,2357,small,29,rf_entropy,random,0,0,0,4,0.85087719,0.85031535,0.85095634,0.85087719,0.90882513,0.42529322
236,2358,small,29,rf_entropy,random,0,0,0,5,0.8377193,0.83671222,0.83838813,0.8377193,0.89872924,0.45582198
237,2359,small,29,rf_entropy,random,0,0,0,6,0.84649123,0.84553858,0.84729887,0.84649123,0.89970375,0.43538924
238,2360,small,29,rf_entropy,random,0,0,0,7,0.8377193,0.83671222,0.83838813,0.8377193,0.89888516,0.44166947
239,2361,small,29,rf_entropy,random,0,0,0,8,0.84210526,0.84151037,0.84210526,0.84210526,0.89112809,0.44333499
240,2362,small,29,rf_entropy,random,0,0,0,9,0.86403509,0.86294178,0.86601619,0.86403509,0.90547283,0.41801231
241,2363,small,29,rf_entropy,random,0,0,0,10,0.83333333,0.83214962,0.83426914,0.83333333,0.88976378,0.45137427
242,2364,small,29,rf_entropy,random,0,0,0,11,0.85964912,0.85808917,0.86331321,0.85964912,0.9073049,0.42372402
243,2365,small,29,rf_entropy,random,0,0,0,12,0.86842105,0.86723387,0.87105029,0.86842105,0.90519997,0.42431698
244,2366,small,29,rf_entropy,random,0,0,0,13,0.86842105,0.86792531,0.86865849,0.86842105,0.9122554,0.42299613
245,2367,small,29,rf_entropy,random,0,0,0,14,0.86403509,0.86319132,0.86512036,0.86403509,0.91786856,0.40668771
246,2368,small,29,rf_entropy,random,0,0,0,15,0.86403509,0.8638038,0.86387604,0.86403509,0.92223435,0.39712232
247,2369,small,29,rf_entropy,random,0,0,0,16,0.83333333,0.83361812,0.83441734,0.83333333,0.913035,0.41419807
248,2370,small,29,rf_entropy,random,0,0,0,17,0.85087719,0.85071409,0.8506835,0.85087719,0.90083418,0.41548801
249,2371,small,29,rf_entropy,random,0,0,0,18,0.86403509,0.86362205,0.86405585,0.86403509,0.89568878,0.44160258
250,2372,small,29,rf_entropy,random,0,0,0,19,0.85526316,0.85555801,0.85667744,0.85526316,0.91786856,0.40676523
251,2373,small,29,rf_entropy,random,0,0,0,20,0.85526316,0.85501694,0.85507106,0.85526316,0.90664224,0.4194251
252,988,small,31,rf_entropy,random,0,0,0,0,0.67878788,0.64686618,0.64,0.67878788,0.6312694,0.59759718
253,989,small,31,rf_entropy,random,0,0,0,1,0.70909091,0.66505495,0.67447042,0.70909091,0.65601907,0.58541443
254,990,small,31,rf_entropy,random,0,0,0,2,0.67878788,0.64686618,0.64,0.67878788,0.62180244,0.70722832
255,991,small,31,rf_entropy,random,0,0,0,3,0.69090909,0.65379012,0.65149248,0.69090909,0.61788885,0.60947573
256,992,small,31,rf_entropy,random,0,0,0,4,0.68484848,0.63714286,0.63551355,0.68484848,0.60286851,0.62279465
257,993,small,31,rf_entropy,random,0,0,0,5,0.69090909,0.63295455,0.63838384,0.69090909,0.60942761,0.6149139
258,994,small,31,rf_entropy,random,0,0,0,6,0.67878788,0.62741962,0.62342057,0.67878788,0.61259784,0.60556318
259,995,small,31,rf_entropy,random,0,0,0,7,0.67272727,0.61136364,0.6040404,0.67272727,0.61146093,0.60938209
260,996,small,31,rf_entropy,random,0,0,0,8,0.66666667,0.60087083,0.58841299,0.66666667,0.59714023,0.62156241
261,997,small,31,rf_entropy,random,0,0,0,9,0.67878788,0.61856061,0.61548822,0.67878788,0.62912677,0.59657882
262,998,small,31,rf_entropy,random,0,0,0,10,0.6969697,0.6274675,0.64432787,0.6969697,0.62088417,0.60601193
263,999,small,31,rf_entropy,random,0,0,0,11,0.68484848,0.61605136,0.61892189,0.68484848,0.59346714,0.62390082
264,1000,small,31,rf_entropy,random,0,0,0,12,0.68787879,0.62142087,0.6269158,0.68787879,0.62298308,0.60789964
265,1001,small,31,rf_entropy,random,0,0,0,13,0.70606061,0.65776333,0.66851118,0.70606061,0.65693734,0.59184267
266,1002,small,31,rf_entropy,random,0,0,0,14,0.70606061,0.66516887,0.6708042,0.70606061,0.64803883,0.59007081
267,1003,small,31,rf_entropy,random,0,0,0,15,0.71818182,0.67432856,0.68905172,0.71818182,0.67333508,0.57704326
268,1004,small,31,rf_entropy,random,0,0,0,16,0.70606061,0.67388595,0.67447427,0.70606061,0.6543137,0.58622871
269,1005,small,31,rf_entropy,random,0,0,0,17,0.71515152,0.64981945,0.68721311,0.71515152,0.64412524,0.59412597
270,1006,small,31,rf_entropy,random,0,0,0,18,0.71818182,0.67897634,0.68933566,0.71818182,0.67451572,0.57453301
271,1007,small,31,rf_entropy,random,0,0,0,19,0.70909091,0.66745337,0.67509926,0.70909091,0.66701649,0.57890317
272,1008,small,31,rf_entropy,random,0,0,0,20,0.71212121,0.67649282,0.68129433,0.71212121,0.7010582,0.55332501
273,3109,small,32,rf_entropy,random,0,0,0,0,0.66179713,0.65155042,0.67986414,0.66179713,0.91991392,1.23809423
274,3110,small,32,rf_entropy,random,0,0,0,1,0.66648291,0.65619168,0.67973658,0.66648291,0.91914543,1.28379747
275,3111,small,32,rf_entropy,random,0,0,0,2,0.69404631,0.68516961,0.70822567,0.69404631,0.93851025,1.1694468
276,3112,small,32,rf_entropy,random,0,0,0,3,0.69762955,0.67719593,0.69658966,0.69762955,0.91272679,1.80352731
277,3113,small,32,rf_entropy,random,0,0,0,4,0.68081588,0.6646691,0.69041848,0.68081588,0.91008427,2.07533316
278,3114,small,32,rf_entropy,random,0,0,0,5,0.71361632,0.69569473,0.72593817,0.71361632,0.92466244,1.40702383
279,3115,small,32,rf_entropy,random,0,0,0,6,0.70893054,0.68214148,0.72203848,0.70893054,0.93054745,1.27415814
280,3116,small,32,rf_entropy,random,0,0,0,7,0.72877619,0.70772004,0.73844049,0.72877619,0.9253215,1.59040752
281,3117,small,32,rf_entropy,random,0,0,0,8,0.74200662,0.72713872,0.75820946,0.74200662,0.92524001,2.10636222
282,3118,small,32,rf_entropy,random,0,0,0,9,0.74944873,0.73422412,0.76163587,0.74944873,0.92535738,2.40010153
283,3119,small,32,rf_entropy,random,0,0,0,10,0.73869901,0.72625305,0.75742723,0.73869901,0.91668866,2.18646676
284,3120,small,32,rf_entropy,random,0,0,0,11,0.7508269,0.74121823,0.77699687,0.7508269,0.93996754,1.15828099
285,3121,small,32,rf_entropy,random,0,0,0,12,0.75413451,0.74314741,0.79438352,0.75413451,0.94123179,1.27605183
286,3122,small,32,rf_entropy,random,0,0,0,13,0.71775083,0.71640445,0.75271159,0.71775083,0.93021671,1.32923826
287,3123,small,32,rf_entropy,random,0,0,0,14,0.74586549,0.73803782,0.77203162,0.74586549,0.92703533,1.72420569
288,3124,small,32,rf_entropy,random,0,0,0,15,0.76515987,0.76648283,0.79570518,0.76515987,0.95574841,1.04063248
289,3125,small,32,rf_entropy,random,0,0,0,16,0.79410143,0.79330919,0.80458498,0.79410143,0.9631304,0.97236515
290,3126,small,32,rf_entropy,random,0,0,0,17,0.80871003,0.80840944,0.8154915,0.80871003,0.96613136,0.94657812
291,3127,small,32,rf_entropy,random,0,0,0,18,0.79878721,0.79711975,0.80358384,0.79878721,0.96396994,0.97996326
292,3128,small,32,rf_entropy,random,0,0,0,19,0.81587652,0.81660615,0.82602845,0.81587652,0.9654848,0.95871756
293,3129,small,32,rf_entropy,random,0,0,0,20,0.80154355,0.80141905,0.81218309,0.80154355,0.96581173,1.02100058
294,5881,small,37,rf_entropy,random,0,0,0,0,0.71259843,0.70672293,0.70475933,0.71259843,0.75090228,0.56864833
295,5882,small,37,rf_entropy,random,0,0,0,1,0.7007874,0.69410476,0.69186176,0.7007874,0.76104869,0.55539745
296,5883,small,37,rf_entropy,random,0,0,0,2,0.68503937,0.66795994,0.66889673,0.68503937,0.73421859,0.57022555
297,5884,small,37,rf_entropy,random,0,0,0,3,0.66141732,0.64966183,0.64631698,0.66141732,0.71086142,0.58801243
298,5885,small,37,rf_entropy,random,0,0,0,4,0.68897638,0.65962229,0.67209678,0.68897638,0.72540007,0.5759846
299,5886,small,37,rf_entropy,random,0,0,0,5,0.68897638,0.65256948,0.6734733,0.68897638,0.76142322,0.55084314
300,5887,small,37,rf_entropy,random,0,0,0,6,0.68110236,0.65321724,0.66177397,0.68110236,0.72860061,0.57114164
301,5888,small,37,rf_entropy,random,0,0,0,7,0.69291339,0.63846257,0.69204453,0.69291339,0.76870957,0.54861161
302,5889,small,37,rf_entropy,random,0,0,0,8,0.69685039,0.65627131,0.68765253,0.69685039,0.76138917,0.55016536
303,5890,small,37,rf_entropy,random,0,0,0,9,0.72834646,0.71288245,0.71912628,0.72834646,0.77082057,0.54260472
304,5891,small,37,rf_entropy,random,0,0,0,10,0.70472441,0.68626795,0.6914332,0.70472441,0.78008172,0.53182147
305,5892,small,37,rf_entropy,random,0,0,0,11,0.70472441,0.67890485,0.69235063,0.70472441,0.76142322,0.54689929
306,5893,small,37,rf_entropy,random,0,0,0,12,0.70472441,0.68086704,0.69188266,0.70472441,0.76016343,0.54840443
307,5894,small,37,rf_entropy,random,0,0,0,13,0.69685039,0.67235683,0.68192844,0.69685039,0.78130746,0.53266048
308,5895,small,37,rf_entropy,random,0,0,0,14,0.67716535,0.62649021,0.65914786,0.67716535,0.77473613,0.54035246
309,5896,small,37,rf_entropy,random,0,0,0,15,0.7007874,0.65941037,0.69476985,0.7007874,0.78300987,0.53347412
310,5897,small,37,rf_entropy,random,0,0,0,16,0.70472441,0.66519933,0.69988085,0.70472441,0.77585972,0.54331847
311,5898,small,37,rf_entropy,random,0,0,0,17,0.68503937,0.6386049,0.67111577,0.68503937,0.77688117,0.54221859
312,5899,small,37,rf_entropy,random,0,0,0,18,0.66929134,0.62053515,0.64516079,0.66929134,0.77191011,0.54439346
313,5900,small,37,rf_entropy,random,0,0,0,19,0.66141732,0.61459595,0.63245146,0.66141732,0.79056861,0.53558228
314,5901,small,37,rf_entropy,random,0,0,0,20,0.65748031,0.61163122,0.62651091,0.65748031,0.76135512,0.55723058
315,2647,small,44,rf_entropy,random,0,0,0,0,0.88874259,0.8887907,0.88884597,0.88874259,0.95282536,0.33895665
316,2648,small,44,rf_entropy,random,0,0,0,1,0.87360105,0.87400705,0.8748588,0.87360105,0.94708119,0.34438863
317,2649,small,44,rf_entropy,random,0,0,0,2,0.87886768,0.87955428,0.88187622,0.87886768,0.95485229,0.34008804
318,2650,small,44,rf_entropy,random,0,0,0,3,0.86899276,0.87002863,0.87488729,0.86899276,0.94651412,0.37402863
319,2651,small,44,rf_entropy,random,0,0,0,4,0.88610928,0.88646114,0.88722891,0.88610928,0.95368458,0.35819849
320,2652,small,44,rf_entropy,random,0,0,0,5,0.89400922,0.8940246,0.89404078,0.89400922,0.95308032,0.3248447
321,2653,small,44,rf_entropy,random,0,0,0,6,0.86635945,0.8668371,0.86787319,0.86635945,0.94269253,0.33526583
322,2654,small,44,rf_entropy,random,0,0,0,7,0.87294273,0.87359712,0.87554337,0.87294273,0.94512321,0.34370751
323,2655,small,44,rf_entropy,random,0,0,0,8,0.86635945,0.86741614,0.87228339,0.86635945,0.94768273,0.33469841
324,2656,small,44,rf_entropy,random,0,0,0,9,0.87030941,0.87120491,0.87475246,0.87030941,0.9554121,0.33224483
325,2657,small,44,rf_entropy,random,0,0,0,10,0.87689269,0.87752674,0.87945893,0.87689269,0.95168669,0.34074477
326,2658,small,44,rf_entropy,random,0,0,0,11,0.88347597,0.88374785,0.88424678,0.88347597,0.95138092,0.32675641
327,2659,small,44,rf_entropy,random,0,0,0,12,0.87425938,0.87476783,0.8760186,0.87425938,0.95008801,0.33395166
328,2660,small,44,rf_entropy,random,0,0,0,13,0.87755102,0.87765583,0.87778885,0.87755102,0.95247605,0.36778485
329,2661,small,44,rf_entropy,random,0,0,0,14,0.90125082,0.90136274,0.90152625,0.90125082,0.95712147,0.30749986
330,2662,small,44,rf_entropy,random,0,0,0,15,0.89269256,0.89267688,0.892662,0.89269256,0.95592564,0.33447425
331,2663,small,44,rf_entropy,random,0,0,0,16,0.90322581,0.90294057,0.90295121,0.90322581,0.95395768,0.31287521
332,2664,small,44,rf_entropy,random,0,0,0,17,0.8959842,0.8956947,0.89566822,0.8959842,0.95499564,0.33260753
333,2665,small,44,rf_entropy,random,0,0,0,18,0.89993417,0.89984494,0.8997849,0.89993417,0.9553005,0.32808187
334,2666,small,44,rf_entropy,random,0,0,0,19,0.90454246,0.90432323,0.90428828,0.90454246,0.95713508,0.34397102
335,2667,small,44,rf_entropy,random,0,0,0,20,0.89993417,0.89968822,0.89965088,0.89993417,0.9561443,0.34150137
336,5398,small,46,rf_entropy,random,0,0,0,0,0.62962963,0.58682573,0.63748982,0.62962963,0.8219128,0.85795576
337,5399,small,46,rf_entropy,random,0,0,0,1,0.6362773,0.59154827,0.65087775,0.6362773,0.82640855,0.84540765
338,5400,small,46,rf_entropy,random,0,0,0,2,0.66191833,0.62647761,0.68611676,0.66191833,0.88010995,0.80447966
339,5401,small,46,rf_entropy,random,0,0,0,3,0.662868,0.62733471,0.677451,0.662868,0.857474,0.81244263
340,5402,small,46,rf_entropy,random,0,0,0,4,0.69040836,0.66857011,0.69972635,0.69040836,0.89012524,0.78433707
341,5403,small,46,rf_entropy,random,0,0,0,5,0.7008547,0.67132185,0.70631065,0.7008547,0.89329232,0.78557683
342,5404,small,46,rf_entropy,random,0,0,0,6,0.67046534,0.63420535,0.68667837,0.67046534,0.88266938,0.81150082
343,5405,small,46,rf_entropy,random,0,0,0,7,0.64577398,0.60597854,0.66269038,0.64577398,0.86391579,0.80809622
344,5406,small,46,rf_entropy,random,0,0,0,8,0.65811966,0.62455093,0.64903082,0.65811966,0.8684159,0.80114746
345,5407,small,46,rf_entropy,random,0,0,0,9,0.68566002,0.65061649,0.68773418,0.68566002,0.87986162,0.79019363
346,5408,small,46,rf_entropy,random,0,0,0,10,0.70940171,0.68408696,0.71804065,0.70940171,0.90475958,0.75252222
347,5409,small,46,rf_entropy,random,0,0,0,11,0.67806268,0.64921942,0.68301484,0.67806268,0.88395976,0.78300938
348,5410,small,46,rf_entropy,random,0,0,0,12,0.65906933,0.61595749,0.63228169,0.65906933,0.83421071,0.82152367
349,5411,small,46,rf_entropy,random,0,0,0,13,0.71225071,0.69024303,0.71989834,0.71225071,0.89413945,0.76698169
350,5412,small,46,rf_entropy,random,0,0,0,14,0.72839506,0.71061137,0.73141063,0.72839506,0.9078846,0.73023988
351,5413,small,46,rf_entropy,random,0,0,0,15,0.70940171,0.68464968,0.69847221,0.70940171,0.88855147,0.75625848
352,5414,small,46,rf_entropy,random,0,0,0,16,0.68755935,0.6409879,0.68856105,0.68755935,0.88213236,0.78261961
353,5415,small,46,rf_entropy,random,0,0,0,17,0.67996201,0.65016928,0.69277824,0.67996201,0.89491226,0.76257466
354,5416,small,46,rf_entropy,random,0,0,0,18,0.70180437,0.66600743,0.70848646,0.70180437,0.8839635,0.77053654
355,5417,small,46,rf_entropy,random,0,0,0,19,0.65906933,0.61621765,0.67944627,0.65906933,0.90068166,0.7686568
356,5418,small,46,rf_entropy,random,0,0,0,20,0.72269706,0.69568175,0.73552261,0.72269706,0.89580343,0.75521901
357,1933,small,50,rf_entropy,random,0,0,0,0,0.7192429,0.702377,0.70780819,0.7192429,0.69332455,0.60684616
358,1934,small,50,rf_entropy,random,0,0,0,1,0.71608833,0.70091285,0.70416584,0.71608833,0.71183575,0.58437959
359,1935,small,50,rf_entropy,random,0,0,0,2,0.70977918,0.6859277,0.69720569,0.70977918,0.72681159,0.58235283
360,1936,small,50,rf_entropy,random,0,0,0,3,0.72555205,0.71370006,0.71528203,0.72555205,0.71093544,0.57964689
361,1937,small,50,rf_entropy,random,0,0,0,4,0.70347003,0.69343924,0.69199504,0.70347003,0.72099253,0.57240449
362,1938,small,50,rf_entropy,random,0,0,0,5,0.72555205,0.70512682,0.71627949,0.72555205,0.73820817,0.55776974
363,1939,small,50,rf_entropy,random,0,0,0,6,0.76656151,0.74977148,0.76624852,0.76656151,0.74400527,0.54810893
364,1940,small,50,rf_entropy,random,0,0,0,7,0.73817035,0.71868421,0.73186176,0.73817035,0.75351339,0.5431917
365,1941,small,50,rf_entropy,random,0,0,0,8,0.75078864,0.73096343,0.74858737,0.75078864,0.72729469,0.56125852
366,1942,small,50,rf_entropy,random,0,0,0,9,0.7444795,0.7254629,0.7396529,0.7444795,0.75221783,0.55213931
367,1943,small,50,rf_entropy,random,0,0,0,10,0.72870662,0.7049449,0.7220886,0.72870662,0.73812033,0.56149996
368,1944,small,50,rf_entropy,random,0,0,0,11,0.7318612,0.71053027,0.72479807,0.7318612,0.73816425,0.56494472
369,1945,small,50,rf_entropy,random,0,0,0,12,0.7444795,0.7213909,0.7431828,0.7444795,0.76352657,0.53910935
370,1946,small,50,rf_entropy,random,0,0,0,13,0.70977918,0.68105663,0.69881566,0.70977918,0.72896355,0.67880221
371,1947,small,50,rf_entropy,random,0,0,0,14,0.72555205,0.69757553,0.72070099,0.72555205,0.75634607,0.55853339
372,1948,small,50,rf_entropy,random,0,0,0,15,0.72555205,0.69417248,0.72370151,0.72555205,0.77549407,0.54514825
373,1949,small,50,rf_entropy,random,0,0,0,16,0.73501577,0.70720348,0.73442138,0.73501577,0.78366271,0.63960829
374,1950,small,50,rf_entropy,random,0,0,0,17,0.73817035,0.71451166,0.73494345,0.73817035,0.78895477,0.53609833
375,1951,small,50,rf_entropy,random,0,0,0,18,0.75078864,0.72964007,0.74990843,0.75078864,0.80226175,0.51453743
376,1952,small,50,rf_entropy,random,0,0,0,19,0.75709779,0.73514937,0.75966149,0.75709779,0.79857268,0.51707061
377,1953,small,50,rf_entropy,random,0,0,0,20,0.75078864,0.73224159,0.74744404,0.75078864,0.78996487,0.52277002
378,2626,small,54,rf_entropy,random,0,0,0,0,0.57142857,0.54327668,0.54725245,0.57142857,0.81951841,1.06198758
379,2627,small,54,rf_entropy,random,0,0,0,1,0.58571429,0.57257896,0.57090884,0.58571429,0.81177246,1.54066218
380,2628,small,54,rf_entropy,random,0,0,0,2,0.58214286,0.55468044,0.55294558,0.58214286,0.8083425,1.79605044
381,2629,small,54,rf_entropy,random,0,0,0,3,0.57857143,0.5570926,0.55776042,0.57857143,0.81315239,1.65724823
382,2630,small,54,rf_entropy,random,0,0,0,4,0.57857143,0.56007965,0.55377273,0.57857143,0.80952571,2.23526506
383,2631,small,54,rf_entropy,random,0,0,0,5,0.58214286,0.56766861,0.5681762,0.58214286,0.82215772,1.52313152
384,2632,small,54,rf_entropy,random,0,0,0,6,0.58214286,0.56978394,0.56843722,0.58214286,0.82018716,1.51003321
385,2633,small,54,rf_entropy,random,0,0,0,7,0.58214286,0.57108753,0.56725608,0.58214286,0.82059967,1.63974274
386,2634,small,54,rf_entropy,random,0,0,0,8,0.58928571,0.57866714,0.57442022,0.58928571,0.83045212,1.47656016
387,2635,small,54,rf_entropy,random,0,0,0,9,0.58571429,0.57615486,0.57848713,0.58571429,0.81788392,1.74375313
388,2636,small,54,rf_entropy,random,0,0,0,10,0.59642857,0.57221078,0.57163663,0.59642857,0.82011843,1.62830161
389,2637,small,54,rf_entropy,random,0,0,0,11,0.60714286,0.58714903,0.58510317,0.60714286,0.82027976,1.74409553
390,2638,small,54,rf_entropy,random,0,0,0,12,0.60714286,0.58788038,0.59021652,0.60714286,0.82282732,1.51721695
391,2639,small,54,rf_entropy,random,0,0,0,13,0.59285714,0.58372732,0.58242258,0.59285714,0.81924404,1.85923011
392,2640,small,54,rf_entropy,random,0,0,0,14,0.61071429,0.5941782,0.5943509,0.61071429,0.83276982,1.60355793
393,2641,small,54,rf_entropy,random,0,0,0,15,0.63214286,0.61381077,0.61582373,0.63214286,0.83649438,1.69859689
394,2642,small,54,rf_entropy,random,0,0,0,16,0.61428571,0.5894271,0.58904837,0.61428571,0.83360057,2.28004184
395,2643,small,54,rf_entropy,random,0,0,0,17,0.63928571,0.62246018,0.61894134,0.63928571,0.83335242,1.59895583
396,2644,small,54,rf_entropy,random,0,0,0,18,0.625,0.60880455,0.61082549,0.625,0.84667972,1.56643115
397,2645,small,54,rf_entropy,random,0,0,0,19,0.62142857,0.60097445,0.60706458,0.62142857,0.83314673,1.70563885
398,2646,small,54,rf_entropy,random,0,0,0,20,0.60714286,0.59169149,0.59389252,0.60714286,0.84315722,1.69554807
399,5713,small,151,rf_entropy,random,0,0,0,0,0.73617334,0.73688014,0.73818398,0.73617334,0.80544634,0.53860156
400,5714,small,151,rf_entropy,random,0,0,0,1,0.72018993,0.72179082,0.73091415,0.72018993,0.80231048,0.55248356
401,5715,small,151,rf_entropy,random,0,0,0,2,0.73998529,0.74137665,0.74733618,0.73998529,0.81997025,0.5296944
402,5716,small,151,rf_entropy,random,0,0,0,3,0.71570922,0.71733208,0.72798971,0.71570922,0.79247822,0.56985309
403,5717,small,151,rf_entropy,random,0,0,0,4,0.69009563,0.68963399,0.72563067,0.69009563,0.79360563,0.58515661
404,5718,small,151,rf_entropy,random,0,0,0,5,0.7419247,0.7429485,0.74560948,0.7419247,0.81414456,0.53245615
405,5719,small,151,rf_entropy,random,0,0,0,6,0.72426938,0.72581106,0.73314428,0.72426938,0.7998765,0.55258463
406,5720,small,151,rf_entropy,random,0,0,0,7,0.73256203,0.73402439,0.74055666,0.73256203,0.81451842,0.5428713
407,5721,small,151,rf_entropy,random,0,0,0,8,0.74038654,0.74167373,0.7462716,0.74038654,0.81381896,0.53385112
408,5722,small,151,rf_entropy,random,0,0,0,9,0.73764462,0.73913943,0.74773867,0.73764462,0.81890366,0.53775015
409,5723,small,151,rf_entropy,random,0,0,0,10,0.74179094,0.74303599,0.74727875,0.74179094,0.81742956,0.5362399
410,5724,small,151,rf_entropy,random,0,0,0,11,0.73155888,0.73307991,0.74117839,0.73155888,0.81466592,0.54257996
